ts_ms,ax,ay,az,qr,qi,qj,qk,gy,gp,gr
10254.2,-26.6171875,4.4218750,-0.5976562,0.6460571,0.4566040,-0.6027832,0.1038208,-2.2089844,7.7773438,-10.8710938
10259.0,-27.6875000,4.3398438,0.1992188,0.6616211,0.4659424,-0.5802612,0.0921631,-2.6796875,7.5449219,-10.6328125
10264.2,-28.4023438,3.8984375,0.8476562,0.6791992,0.4751587,-0.5539551,0.0776978,-3.1992188,7.1718750,-10.3242188
10269.2,-28.7578125,2.3320312,1.9648438,0.6945190,0.4818726,-0.5304565,0.0634766,-3.8222656,6.5429688,-9.9726562
10274.0,-28.2500000,1.2851562,2.3320312,0.7089233,0.4864502,-0.5083618,0.0483398,-4.4902344,5.7949219,-9.4785156
10279.0,-27.0742188,0.3046875,2.8281250,0.7219849,0.4887085,-0.4887085,0.0329590,-5.2070312,5.0136719,-8.8125000
10284.0,-25.5820312,-0.1484375,3.3164062,0.7354736,0.4884644,-0.4692383,0.0156250,-5.9375000,4.2285156,-7.9609375
10289.2,-22.3593750,-1.0585938,4.1132812,0.7476807,0.4854736,-0.4530029,-0.0009766,-6.6113281,3.3847656,-6.9042969
10294.2,-20.4765625,-2.0898438,4.3125000,0.7595825,0.4795532,-0.4390259,-0.0177002,-7.2519531,2.5234375,-5.6875000
10298.8,-18.7343750,-3.0234375,4.4335938,0.7697144,0.4715576,-0.4290771,-0.0319214,-7.8320312,1.7265625,-4.3242188
10304.0,-17.2343750,-3.8789062,4.3007812,0.7808838,0.4594116,-0.4206543,-0.0469971,-8.2382812,0.9785156,-2.8906250
10309.2,-15.7226562,-4.3945312,4.1484375,0.7907715,0.4454956,-0.4155273,-0.0594482,-8.4804688,0.2734375,-1.4355469
10314.2,-13.1289062,-5.1367188,4.2148438,0.7996216,0.4302368,-0.4131470,-0.0695190,-8.5820312,-0.2890625,-0.0273438
10318.7,-11.8476562,-5.5390625,4.2070312,0.8084106,0.4122314,-0.4129028,-0.0780029,-8.5820312,-0.7265625,1.2656250
10324.2,-10.5078125,-5.8476562,4.4296875,0.8164062,0.3931885,-0.4144897,-0.0842285,-8.4941406,-1.1523438,2.3691406
10329.2,-9.4062500,-5.8984375,4.8085938,0.8240967,0.3718262,-0.4179688,-0.0888672,-8.3027344,-1.5039062,3.2695312
10333.2,-6.9687500,-5.1796875,5.8945312,0.8303833,0.3518677,-0.4222412,-0.0914917,-8.0253906,-1.7832031,4.0000000
10338.8,-6.0820312,-4.7773438,6.5703125,0.8362427,0.3303833,-0.4277344,-0.0927734,-7.6992188,-1.9902344,4.5625000
10344.2,-4.8906250,-4.3554688,7.2578125,0.8411865,0.3092651,-0.4337769,-0.0927124,-7.4199219,-2.1875000,5.0117188
10349.2,-3.3085938,-3.7187500,7.6914062,0.8457031,0.2864380,-0.4408569,-0.0915527,-7.2031250,-2.3730469,5.3769531
10353.2,-0.6953125,-4.0234375,8.8398438,0.8489990,0.2666016,-0.4472046,-0.0897827,-7.0195312,-2.4687500,5.6933594
10358.8,0.0976562,-4.1640625,9.5625000,0.8525391,0.2445068,-0.4536133,-0.0873413,-6.8964844,-2.4843750,5.9355469
10364.2,1.1757812,-4.1796875,9.8242188,0.8556519,0.2214966,-0.4600830,-0.0841064,-6.8867188,-2.4316406,6.1210938
10369.2,1.9843750,-3.9101562,10.0625000,0.8582764,0.2001343,-0.4656372,-0.0806885,-6.9062500,-2.3027344,6.2812500
10373.2,3.8593750,-3.6679688,9.8085938,0.8605347,0.1788940,-0.4707031,-0.0769043,-6.9492188,-2.1796875,6.4433594
10378.7,3.7812500,-3.2812500,9.9101562,0.8625488,0.1563721,-0.4757690,-0.0724487,-6.9492188,-2.1445312,6.5371094
10384.0,4.0234375,-3.8164062,9.5820312,0.8640137,0.1339111,-0.4805298,-0.0678711,-6.8984375,-2.1640625,6.4980469
10389.2,4.1171875,-3.7500000,9.0937500,0.8649292,0.1099854,-0.4855957,-0.0629272,-6.7363281,-2.2656250,6.3593750
10393.2,3.6328125,-2.9804688,7.9960938,0.8650513,0.0891113,-0.4902344,-0.0586548,-6.5234375,-2.5781250,6.1074219
10398.7,3.4765625,-2.2109375,7.1445312,0.8640747,0.0676270,-0.4958496,-0.0544434,-6.2500000,-3.0585938,5.7539062
10404.2,3.4101562,-1.4921875,6.5859375,0.8618164,0.0475464,-0.5023804,-0.0509033,-6.0488281,-3.8066406,5.3632812
10409.4,3.1835938,-1.0546875,6.1484375,0.8577881,0.0267944,-0.5110474,-0.0477295,-5.8320312,-4.7089844,4.9511719
10413.0,2.7187500,-1.3671875,5.4179688,0.8527832,0.0097046,-0.5201416,-0.0456543,-5.6718750,-5.7402344,4.5332031
10418.7,2.3164062,-1.6171875,5.0664062,0.8452759,-0.0085449,-0.5324707,-0.0440063,-5.5371094,-6.9179688,4.0859375
10424.2,1.9023438,-1.9882812,4.8281250,0.8358765,-0.0255127,-0.5465698,-0.0430908,-5.3613281,-8.0097656,3.6406250
10429.4,1.5117188,-2.2812500,4.6171875,0.8233032,-0.0433960,-0.5643311,-0.0427246,-5.3222656,-9.2089844,3.2402344
10433.0,1.1562500,-2.6562500,4.3359375,0.8104858,-0.0581665,-0.5812378,-0.0430298,-5.4199219,-10.4687500,2.9316406
10438.7,0.7343750,-2.4609375,4.4687500,0.7937012,-0.0745850,-0.6021118,-0.0437622,-5.6035156,-11.7011719,2.7363281
10444.0,0.3476562,-2.1171875,4.8437500,0.7746582,-0.0908813,-0.6242065,-0.0447388,-5.7910156,-12.8339844,2.6718750
10449.2,-0.0039062,-1.6406250,5.1914062,0.7513428,-0.1087036,-0.6492920,-0.0458374,-5.9628906,-13.8593750,2.7070312
10453.2,-0.4179688,-1.1132812,5.5976562,0.7279053,-0.1250000,-0.6726074,-0.0465698,-6.0800781,-14.8007812,2.8046875
10458.7,-0.7109375,-1.1718750,5.9492188,0.7002563,-0.1426392,-0.6979370,-0.0469360,-6.1484375,-15.6406250,2.9316406
10464.4,-1.0039062,-1.5273438,6.1406250,0.6707153,-0.1599731,-0.7227783,-0.0466919,-6.1113281,-16.3417969,3.0664062
10469.2,-1.3867188,-2.0429688,6.4179688,0.6364746,-0.1784058,-0.7489624,-0.0457764,-6.0097656,-16.8652344,3.1953125
10473.0,-1.5390625,-2.7148438,5.8750000,0.6052856,-0.1940918,-0.7707520,-0.0443115,-5.8574219,-17.1796875,3.3105469
10478.5,-1.1093750,-2.8828125,5.7421875,0.5690308,-0.2110596,-0.7936401,-0.0419312,-5.6835938,-17.3750000,3.4433594
10484.2,-0.6250000,-3.0781250,5.4453125,0.5323486,-0.2272339,-0.8145142,-0.0388794,-5.4824219,-17.4746094,3.5937500
10489.2,-0.0625000,-3.3320312,5.3203125,0.4916992,-0.2441406,-0.8350830,-0.0347290,-5.2343750,-17.4941406,3.7851562
10493.4,0.9570312,-3.8085938,4.3710938,0.4545288,-0.2588501,-0.8517456,-0.0301514,-4.9160156,-17.4414062,3.9589844
10498.7,1.7929688,-3.9296875,4.2304688,0.4145508,-0.2738647,-0.8674927,-0.0243530,-4.5117188,-17.2617188,4.1093750
10504.4,2.8750000,-3.9843750,3.9296875,0.3755493,-0.2877808,-0.8807983,-0.0177002,-4.0175781,-16.9296875,4.2265625
10509.2,4.0039062,-3.8007812,3.4726562,0.3348999,-0.3015747,-0.8926392,-0.0096436,-3.5039062,-16.4824219,4.2773438
10513.4,6.0937500,-3.4062500,1.6484375,0.2987061,-0.3132324,-0.9014893,-0.0015259,-2.9609375,-15.9140625,4.2636719
10518.5,7.1640625,-3.3437500,0.8750000,0.2623291,-0.3243408,-0.9088135,0.0076294,-2.3750000,-15.1367188,4.1484375
10523.2,8.1523438,-3.3750000,0.2851562,0.2282104,-0.3341675,-0.9143066,0.0173340,-1.7480469,-14.1718750,3.9335938
10529.2,9.1171875,-3.5585938,-0.3437500,0.1942749,-0.3432007,-0.9185181,0.0281982,-1.1035156,-13.0781250,3.6132812
10533.4,10.1210938,-4.5312500,-1.3750000,0.1667480,-0.3499146,-0.9210205,0.0382080,-0.4960938,-11.8945312,3.2070312
10592.0,3.1914062,-0.9375000,-0.7929688,0.0912476,0.3669434,0.9140625,-0.1468506,2.1757812,-3.6074219,-2.7089844
10614.0,6.5820312,-0.6796875,-0.3242188,0.0855103,0.3601074,0.9170532,-0.1483765,0.4726562,-1.6953125,-4.7773438
10619.2,4.0507812,3.1757812,-2.3398438,0.0847778,0.3474731,0.9215088,-0.1511230,-0.1054688,-1.0214844,-5.3085938
10624.2,4.8867188,3.0195312,-3.0156250,0.0834351,0.3345337,0.9261475,-0.1528931,-0.0585938,-0.8925781,-5.1601562
10628.8,5.8125000,2.7109375,-3.5820312,0.0817261,0.3232422,0.9300537,-0.1543579,0.0292969,-0.6582031,-5.0117188
10633.4,7.9414062,2.0625000,-4.4687500,0.0794067,0.3110962,0.9341431,-0.1560059,0.2246094,-0.3554688,-4.8339844
10639.2,9.1640625,1.8281250,-4.7460938,0.0761719,0.2993774,0.9378662,-0.1579590,0.5351562,0.0234375,-4.6113281
10644.2,10.2421875,1.8554688,-5.0195312,0.0719604,0.2886963,0.9411621,-0.1602173,0.8945312,0.4003906,-4.3671875
10648.7,11.3046875,1.8906250,-4.9960938,0.0671997,0.2796631,0.9437866,-0.1627197,1.2285156,0.7402344,-4.1289062
10653.2,13.6093750,2.1328125,-5.1562500,0.0614014,0.2706299,0.9462891,-0.1658936,1.5058594,1.0371094,-3.9394531
10659.2,14.6054688,2.2773438,-5.0742188,0.0542603,0.2612305,0.9486694,-0.1696777,1.7031250,1.2949219,-3.8046875
10664.0,15.2812500,2.1093750,-5.0078125,0.0471802,0.2529907,0.9506836,-0.1732178,1.7949219,1.5390625,-3.7558594
10668.7,15.8125000,1.7343750,-4.9804688,0.0397949,0.2451172,0.9524536,-0.1765137,1.7500000,1.7285156,-3.7988281
10673.2,16.4843750,0.6523438,-4.6132812,0.0318604,0.2368164,0.9542847,-0.1795654,1.5527344,1.9062500,-3.9101562
10679.0,16.4804688,0.1796875,-4.4101562,0.0230713,0.2276001,0.9562988,-0.1820679,1.2871094,2.1093750,-4.0839844
10684.0,16.2070312,-0.2929688,-4.1562500,0.0142212,0.2184448,0.9583130,-0.1835327,0.9394531,2.3437500,-4.3164062
10688.8,15.5039062,-0.7148438,-3.9648438,0.0052490,0.2091675,0.9603882,-0.1839600,0.5976562,2.7070312,-4.6328125
10693.2,12.8203125,-1.9414062,-3.6679688,0.0050659,-0.1987915,-0.9627075,0.1834106,0.2890625,3.2128906,-5.0390625
10699.2,10.9609375,-2.7109375,-3.5000000,0.0174561,-0.1868286,-0.9652710,0.1817017,0.0000000,3.8164062,-5.5625000
10704.4,9.0078125,-3.3398438,-3.4804688,0.0311890,-0.1740723,-0.9678345,0.1789551,-0.2460938,4.5351562,-6.2128906
10709.2,6.9023438,-4.0976562,-3.6679688,0.0455322,-0.1613770,-0.9700928,0.1755981,-0.4042969,5.4062500,-6.9707031
10714.0,2.6328125,-5.1015625,-4.4179688,0.0666504,-0.1444092,-0.9724731,0.1703491,-0.4902344,6.4042969,-7.8457031
10719.2,0.6601562,-5.6757812,-4.3789062,0.0897217,-0.1261597,-0.9741821,0.1644897,-0.4882812,7.4882812,-8.8378906
10724.2,-1.3242188,-6.0429688,-4.3984375,0.1145020,-0.1066895,-0.9749146,0.1582031,-0.4218750,8.5703125,-9.8652344
10729.2,-3.0664062,-5.9921875,-4.3867188,0.1411743,-0.0856323,-0.9745483,0.1516113,-0.2890625,9.5371094,-10.8769531
10734.0,-5.7304688,-5.4687500,-4.0273438,0.1727905,-0.0601196,-0.9725342,0.1440430,-0.0781250,10.4238281,-11.8574219
10739.0,-7.4843750,-5.6796875,-3.9960938,0.2048950,-0.0337524,-0.9686279,0.1366577,0.2265625,11.2597656,-12.7890625
10744.4,-9.4023438,-5.7460938,-4.2109375,0.2388306,-0.0050659,-0.9624023,0.1292114,0.5937500,11.9863281,-13.6406250
10748.7,-11.4609375,-5.3906250,-4.5507812,0.2725830,0.0242920,-0.9540405,0.1221924,1.0097656,12.5585938,-14.4062500
10753.2,-15.0117188,-4.0078125,-4.7968750,0.3079224,0.0563354,-0.9427490,0.1151733,1.4394531,12.9609375,-15.0898438
10759.2,-16.5273438,-3.3437500,-5.0390625,0.3460083,0.0925903,-0.9273682,0.1079102,1.8789062,13.2089844,-15.6679688
10764.4,-18.2265625,-3.0117188,-5.0156250,0.3805542,0.1273193,-0.9103394,0.1014404,2.2910156,13.3203125,-16.1679688
10769.2,-19.5781250,-2.4062500,-5.0546875,0.4130859,0.1619263,-0.8911133,0.0952759,2.6289062,13.3125000,-16.6074219
10774.0,-24.0429688,-1.0390625,-2.4648438,0.4472046,0.2006226,-0.8671265,0.0885010,2.9121094,13.2695312,-16.9316406
10778.2,-24.9375000,-0.2304688,-2.9062500,0.4768677,0.2362671,-0.8426514,0.0821533,3.1347656,13.2050781,-17.1503906
10784.4,-26.2265625,1.3476562,-2.6171875,0.5079346,0.2760010,-0.8125610,0.0748291,3.1816406,12.9316406,-17.2734375
10789.0,-27.1210938,3.7734375,-2.3671875,0.5325317,0.3095093,-0.7848511,0.0677490,2.9648438,12.3847656,-17.2675781
10794.2,-28.8828125,7.4570312,-1.4414062,0.5586548,0.3474121,-0.7509155,0.0581055,2.4980469,11.6679688,-17.1289062
10799.2,-29.9960938,6.7421875,-0.6171875,0.5802002,0.3805542,-0.7185059,0.0476074,1.9023438,10.8984375,-16.7968750
10804.4,-30.9101562,5.5585938,0.0742188,0.5993652,0.4111328,-0.6859131,0.0357666,1.2871094,10.1289062,-16.2734375
10808.5,-31.7773438,5.1132812,0.8359375,0.6149292,0.4365845,-0.6562500,0.0239258,0.6992188,9.3457031,-15.6074219
10813.2,-32.3632812,4.7109375,1.8164062,0.6295776,0.4609985,-0.6253052,0.0099487,-0.2187500,8.1503906,-14.8007812
10819.0,-31.6953125,4.9570312,2.3945312,0.6432495,0.4834595,-0.5936890,-0.0066528,-1.1445312,6.9335938,-13.8066406
10824.4,-30.6718750,4.3164062,2.7187500,0.6542969,0.5004272,-0.5664673,-0.0233154,-2.0957031,5.7363281,-12.5859375
10828.7,-29.3984375,3.9687500,2.6601562,0.6635742,0.5127563,-0.5432739,-0.0396729,-2.9667969,4.6269531,-11.1542969
10833.2,-27.5429688,4.1250000,2.3906250,0.6723022,0.5215454,-0.5222778,-0.0566406,-3.7929688,3.5000000,-9.5703125
10839.0,-22.9179688,3.6367188,2.5859375,0.6808472,0.5266724,-0.5035400,-0.0742798,-4.5019531,2.5136719,-7.9042969
10844.4,-20.4765625,2.7226562,2.5585938,0.6884155,0.5278320,-0.4891968,-0.0902710,-5.1171875,1.4765625,-6.1894531
10848.7,-18.2187500,1.7187500,2.5507812,0.6953125,0.5254517,-0.4790649,-0.1046143,-5.6855469,0.5078125,-4.4609375
10853.2,-16.0742188,0.5039062,2.4257812,0.7022705,0.5197144,-0.4719849,-0.1181030,-6.0917969,-0.2246094,-2.7246094
10859.2,-12.3007812,-2.0898438,2.6015625,0.7097168,0.5102539,-0.4677734,-0.1306763,-6.2949219,-0.8476562,-0.9960938
10864.4,-10.7851562,-3.3984375,2.3437500,0.7165527,0.4989624,-0.4667969,-0.1403198,-6.3593750,-1.3886719,0.5996094
10869.0,-9.7539062,-4.4414062,2.1132812,0.7225952,0.4865723,-0.4683228,-0.1474609,-6.3828125,-1.9023438,1.9335938
10874.2,-8.2304688,-6.4062500,1.7109375,0.7293091,0.4704590,-0.4724121,-0.1538086,-6.3515625,-2.2773438,3.0058594
10893.2,-7.7773438,-6.8359375,1.4687500,0.7353516,0.4540405,-0.4776001,-0.1582031,-6.2539062,-2.3867188,3.8281250
10906.0,-6.5898438,-4.7656250,2.3398438,0.7698975,0.3391113,-0.5146484,-0.1654663,-5.3867188,-0.9804688,5.1074219
10914.2,-5.6054688,-2.1679688,5.2187500,0.7727661,0.3316650,-0.5155029,-0.1646729,-4.9121094,-0.0859375,4.9179688
10919.2,-5.5898438,-1.3281250,5.6601562,0.7791138,0.3158569,-0.5167847,-0.1617432,-4.7304688,0.2089844,4.7500000
10924.4,-5.4648438,-0.5898438,6.0859375,0.7849731,0.3011475,-0.5175171,-0.1589966,-4.7578125,0.1875000,4.6601562
10929.2,-5.1406250,0.1289062,6.9804688,0.7908936,0.2856445,-0.5181274,-0.1562500,-4.8437500,0.1250000,4.5683594
10934.4,-3.6132812,0.6093750,7.9218750,0.7964478,0.2702637,-0.5186157,-0.1538696,-4.9804688,0.0976562,4.4492188
10937.8,-2.6835938,0.0039062,7.9960938,0.8013916,0.2559814,-0.5187988,-0.1521606,-5.1757812,0.0429688,4.3437500
10944.4,-2.0390625,-1.0312500,8.1679688,0.8068848,0.2385254,-0.5189819,-0.1505737,-5.4746094,-0.0917969,4.2714844
10949.0,-1.2968750,-2.4101562,8.6171875,0.8116455,0.2218628,-0.5192871,-0.1496582,-5.8886719,-0.3769531,4.2812500
10954.2,-0.0156250,-4.5820312,8.9453125,0.8159180,0.2036133,-0.5200806,-0.1494751,-6.3906250,-0.9296875,4.3691406
10957.8,0.5078125,-5.2851562,8.5468750,0.8191528,0.1848145,-0.5218506,-0.1499634,-6.9667969,-1.7500000,4.5136719
10964.4,0.8281250,-5.3437500,8.0781250,0.8214111,0.1621704,-0.5254517,-0.1513062,-7.5917969,-2.8300781,4.7011719
10969.2,1.0742188,-5.0000000,7.3554688,0.8218384,0.1380005,-0.5310669,-0.1533813,-8.1894531,-4.1582031,4.9433594
10974.2,1.2265625,-4.1132812,5.4570312,0.8201294,0.1121216,-0.5390015,-0.1559448,-8.6738281,-5.6660156,5.2109375
10977.7,1.1796875,-3.6171875,4.4960938,0.8162231,0.0868530,-0.5486450,-0.1585693,-8.9003906,-7.2558594,5.4335938
10983.0,1.0312500,-3.2421875,3.7304688,0.8092651,0.0584717,-0.5618286,-0.1613159,-8.8417969,-8.8457031,5.5566406
10989.0,0.8007812,-2.9921875,3.1914062,0.7982178,0.0270996,-0.5789795,-0.1638794,-8.5820312,-10.3964844,5.5800781
10994.2,0.6757812,-2.7851562,2.8320312,0.7926636,0.0129395,-0.5920410,-0.1448364,-8.2265625,-11.9257812,5.5390625
10997.7,0.8789062,-2.9296875,2.2460938,0.7830811,-0.0013428,-0.6083374,-0.1290894,-7.7695312,-13.2890625,5.4277344
11003.2,0.8632812,-2.9023438,2.2851562,0.7635498,-0.0283203,-0.6318970,-0.1300049,-7.3066406,-14.4667969,5.3300781
11009.2,0.8515625,-2.8789062,2.5078125,0.7389526,-0.0570068,-0.6586304,-0.1299438,-6.9121094,-15.4453125,5.2832031
11014.4,0.8828125,-2.7929688,2.8046875,0.7131958,-0.0831909,-0.6839600,-0.1290283,-6.6054688,-16.2500000,5.3164062
11017.5,1.2929688,-2.9921875,2.8554688,0.6873779,-0.1068115,-0.7070312,-0.1271973,-6.3046875,-16.8144531,5.3847656
11023.2,1.3945312,-3.1953125,3.2421875,0.6574097,-0.1319580,-0.7314453,-0.1242065,-6.0605469,-17.1953125,5.5175781
11029.2,1.4296875,-3.2773438,3.8281250,0.6220093,-0.1594238,-0.7572021,-0.1196899,-5.8476562,-17.4921875,5.6835938
11034.4,1.4023438,-3.3515625,4.1679688,0.5877686,-0.1843262,-0.7794189,-0.1145020,-5.6757812,-17.7421875,5.8828125
11037.5,1.2968750,-3.7460938,3.6328125,0.5564575,-0.2066040,-0.7973633,-0.1090088,-5.4980469,-17.9375000,6.0878906
11043.0,1.3671875,-4.0117188,3.5781250,0.5210571,-0.2304688,-0.8154297,-0.1021118,-5.2929688,-18.0566406,6.2558594
11049.0,1.5742188,-4.3085938,3.4960938,0.4810791,-0.2558594,-0.8333130,-0.0934448,-5.0546875,-18.1328125,6.3691406
11054.2,1.8906250,-4.6679688,3.3750000,0.4428101,-0.2787476,-0.8480225,-0.0843506,-4.7656250,-18.1777344,6.4472656
11057.7,2.8632812,-5.0976562,2.5195312,0.4057617,-0.2996216,-0.8602295,-0.0747681,-4.3652344,-18.0859375,6.4316406
11063.2,3.6640625,-5.3593750,2.1562500,0.3670654,-0.3200684,-0.8710327,-0.0638428,-3.8632812,-17.7636719,6.3222656
11069.2,4.5000000,-5.5898438,1.8671875,0.3253174,-0.3405762,-0.8806763,-0.0510254,-3.3125000,-17.2832031,6.1484375
11074.4,5.2304688,-5.8125000,1.6406250,0.2874756,-0.3579102,-0.8875732,-0.0382690,-2.7265625,-16.6679688,5.9199219
11077.7,6.2460938,-6.4531250,0.9492188,0.2543945,-0.3721924,-0.8922119,-0.0260620,-2.0917969,-15.8730469,5.6406250
11083.0,6.9687500,-6.5820312,0.6054688,0.2204590,-0.3858643,-0.8957520,-0.0122681,-1.4199219,-14.9648438,5.3066406
11089.2,7.9335938,-6.6171875,0.0859375,0.1855469,-0.3989868,-0.8980103,0.0034790,-0.7128906,-13.9296875,4.9082031
11093.4,8.7460938,-6.7851562,-0.4960938,0.1563721,-0.4091797,-0.8988037,0.0181885,-0.0195312,-12.8613281,4.4765625
11198.0,4.0312500,0.8398438,-3.0156250,0.1660156,0.4045410,0.8696289,-0.2290649,0.0273438,-1.8437500,-4.0175781
11218.0,4.0078125,0.8710938,-3.0234375,0.1571045,0.3989868,0.8734131,-0.2307129,0.4277344,-0.1542969,-3.4726562
11223.2,14.2734375,-0.8515625,-5.9726562,0.1472168,0.3900757,0.8784790,-0.2333374,0.5839844,0.4531250,-3.2285156
11229.2,15.0429688,-1.2148438,-6.2929688,0.1381836,0.3823242,0.8828125,-0.2353516,0.5507812,0.5371094,-3.2207031
11232.8,15.7382812,-1.5585938,-6.6484375,0.1301880,0.3753052,0.8865967,-0.2368774,0.4863281,0.6660156,-3.2617188
11238.2,16.7500000,-2.3398438,-7.3750000,0.1222534,0.3677979,0.8905029,-0.2382202,0.3964844,0.8378906,-3.3808594
11243.2,17.2031250,-2.6484375,-7.9101562,0.1140137,0.3594360,0.8947144,-0.2391968,0.3183594,1.0722656,-3.5703125
11249.2,17.6210938,-2.9375000,-8.4414062,0.1057739,0.3511963,0.8989258,-0.2397461,0.2304688,1.3339844,-3.8300781
11252.7,17.8671875,-3.4492188,-8.7734375,0.0977173,0.3432617,0.9028320,-0.2398071,0.1523438,1.6425781,-4.1406250
11258.2,17.1210938,-4.5468750,-9.4960938,0.0886841,0.3341064,0.9072876,-0.2394409,0.0664062,1.9433594,-4.5273438
11263.2,16.3007812,-4.5507812,-9.7460938,0.0781860,0.3231812,0.9124146,-0.2385864,-0.0175781,2.2480469,-4.9804688
11269.0,15.4882812,-4.4179688,-10.0937500,0.0677490,0.3123779,0.9172974,-0.2374268,-0.0800781,2.5917969,-5.4921875
11272.8,14.3281250,-4.2617188,-10.4609375,0.0566406,0.3009033,0.9223022,-0.2358398,-0.1640625,2.9707031,-6.0625000
11278.2,10.3750000,-4.7656250,-9.7187500,0.0441284,0.2876587,0.9277344,-0.2336426,-0.2812500,3.4042969,-6.7304688
11283.2,7.7226562,-5.3359375,-8.8710938,0.0292358,0.2717896,0.9338379,-0.2305908,-0.3925781,3.9316406,-7.4882812
11289.2,4.7851562,-5.8437500,-7.8554688,0.0134888,0.2553101,0.9397583,-0.2269897,-0.4746094,4.6347656,-8.3515625
11292.7,1.6914062,-6.0585938,-7.0664062,0.0031128,-0.2385864,-0.9451904,0.2229614,-0.5000000,5.5605469,-9.3183594
11298.2,-3.3085938,-5.8007812,-5.6445312,0.0236816,-0.2185059,-0.9509277,0.2177124,-0.6015625,6.5722656,-10.3750000
11303.2,-5.9101562,-5.2109375,-5.3281250,0.0494385,-0.1939697,-0.9568481,0.2105713,-0.7617188,7.6503906,-11.4687500
11308.2,-8.1328125,-4.4531250,-4.8359375,0.0759888,-0.1693726,-0.9614868,0.2027588,-0.9160156,8.7910156,-12.5898438
11312.7,-10.2500000,-3.4531250,-4.4453125,0.1032104,-0.1445923,-0.9647217,0.1942749,-1.0371094,9.8632812,-13.6386719
11318.4,-13.3085938,-1.0273438,-3.3007812,0.1362915,-0.1147461,-0.9667358,0.1836548,-1.0585938,10.7910156,-14.5625000
11323.2,-15.0742188,0.1406250,-2.9531250,0.1727295,-0.0817871,-0.9664307,0.1716919,-0.9472656,11.5585938,-15.3457031
11328.2,-16.7187500,1.2929688,-2.6406250,0.2076416,-0.0498657,-0.9636841,0.1601562,-0.8242188,12.0332031,-15.9453125
11333.2,-18.1601562,2.4414062,-2.3945312,0.2421875,-0.0175171,-0.9586182,0.1484375,-0.7109375,12.2558594,-16.3730469
11338.0,-20.0039062,4.0156250,-1.4921875,0.2799072,0.0189819,-0.9502563,0.1351318,-0.6210938,12.2968750,-16.5957031
11343.0,-20.7382812,4.3164062,-1.0390625,0.3150635,0.0540161,-0.9396362,0.1220703,-0.5898438,12.1640625,-16.6015625
11348.2,-21.2070312,4.4140625,-0.5195312,0.3485107,0.0886230,-0.9267578,0.1087646,-0.6347656,11.8691406,-16.4101562
11353.2,-21.4765625,4.2968750,0.0078125,0.3789673,0.1209717,-0.9124756,0.0957031,-0.7675781,11.5039062,-16.0800781
11358.0,-21.6328125,4.4375000,1.1015625,0.4105835,0.1553955,-0.8948364,0.0808105,-0.9824219,11.0976562,-15.5820312
11363.0,-21.9218750,4.2968750,1.3906250,0.4384155,0.1860962,-0.8767700,0.0664062,-1.2421875,10.6230469,-14.9492188
11368.4,-22.2890625,4.1250000,1.6601562,0.4642334,0.2145996,-0.8577271,0.0517578,-1.5566406,10.1386719,-14.1894531
11372.7,-22.5390625,4.1406250,1.9882812,0.4874878,0.2398682,-0.8386841,0.0374146,-1.9042969,9.6601562,-13.3203125
11378.2,-23.1171875,5.0156250,2.8515625,0.5095215,0.2631226,-0.8189087,0.0227051,-2.2753906,9.1914062,-12.3925781
11383.2,-23.5234375,5.1601562,2.9843750,0.5316772,0.2853394,-0.7974243,0.0069580,-2.6503906,8.7949219,-11.4785156
11388.4,-23.8632812,5.2929688,3.3281250,0.5507202,0.3029785,-0.7777100,-0.0072632,-3.0019531,8.4472656,-10.5625000
11392.7,-24.0546875,5.4765625,3.8398438,0.5682983,0.3176880,-0.7587280,-0.0208740,-3.3496094,8.1191406,-9.7070312
11398.2,-23.9375000,5.9570312,5.1757812,0.5866699,0.3311157,-0.7381592,-0.0359497,-3.7011719,7.7910156,-8.9179688
11403.2,-23.6289062,5.7578125,5.6914062,0.6054077,0.3431396,-0.7162476,-0.0519409,-4.0781250,7.3925781,-8.1738281
11408.4,-23.1718750,5.1445312,6.2226562,0.6217041,0.3519287,-0.6965942,-0.0665283,-4.4843750,6.9687500,-7.4667969
11412.5,-22.5468750,4.3437500,6.8750000,0.6358643,0.3579102,-0.6791382,-0.0798950,-4.9238281,6.4746094,-6.7343750
11418.4,-21.3593750,3.4062500,7.4062500,0.6506348,0.3621216,-0.6607666,-0.0946045,-5.3867188,5.9199219,-5.9531250
11423.2,-18.2500000,1.7539062,8.8125000,0.6647339,0.3637085,-0.6433105,-0.1093750,-5.8808594,5.3085938,-5.0996094
11428.4,-16.5195312,0.7890625,9.5507812,0.6776733,0.3624878,-0.6278076,-0.1234131,-6.4082031,4.6152344,-4.1503906
11432.5,-14.5625000,-0.3007812,10.4218750,0.6886597,0.3587646,-0.6152344,-0.1359253,-6.9550781,3.8632812,-3.1152344
11438.4,-12.7773438,-1.1679688,11.1484375,0.7001953,0.3515015,-0.6032104,-0.1493530,-7.4726562,3.0683594,-2.0332031
11443.2,-8.9453125,-2.6640625,11.6054688,0.7113037,0.3408203,-0.5928955,-0.1625366,-7.9199219,2.2539062,-0.9335938
11448.4,-7.6953125,-3.0273438,11.2773438,0.7208862,0.3281250,-0.5851440,-0.1740112,-8.2500000,1.4628906,0.1523438
